lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity,rating
"43.657763,-79.389165",4f32ef82e4b0547a0d55d850,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13142, 'name': 'English Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Firkin on Yonge,"207 Yonge St (at Shuter St.), Toronto ON M5B 1M4",Toronto,CA,0.9812346014436822,6.3
"43.657763,-79.389165",4af4e6e2f964a52052f721e3,13026,BBQ Joint,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}, {'id': 13388, 'name': 'Wings Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/wings_', 'suffix': '.png'}}]",St. Louis Bar and Grill,"595 Bay St (Atrium on Bay), Toronto ON M5G 2C2",Toronto,CA,0.9782027453426121,6.8
"43.657763,-79.389165",4aefac72f964a520ded921e3,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Imperial Pub,"54 Dundas St E (at Victoria Ln.), Toronto ON M5B 1C7",Toronto,CA,0.9772703415314887,7.0
"43.656729,-79.382736",4ad9ffbbf964a520091d21e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",Jack Astor's,"10 Dundas St E (at Yonge St.), Toronto ON M5B 2G9",Toronto,CA,0.9967828981086405,7.4
"43.656729,-79.382736",4af96fbbf964a520c01122e3,19009,Lodging,"[{'id': 19009, 'name': 'Lodging', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}}]",One King West Hotel . Residence,"1 King St W (at Yonge St.), Toronto ON M5H 1A1",Toronto,CA,0.996085138965217,8.0
"43.656729,-79.382736",601d14d442fb60302fae8306,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",CRAFT Beer Market Toronto,"1 Adelaide St E, Toronto ON M5C 2V9",Toronto,CA,0.9931459057592916,8.4
"43.656729,-79.382736",4d2b615e342d6dcb2b8115cb,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Earl's Kitchen & Bar,"150 King St W (at York St.), Toronto ON M5H 1J9",Toronto,CA,0.9914231199096001,7.7
"43.656729,-79.382736",4cdc78defc9737042ba2d505,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}]",Club Lounge,"Sheraton Ctr (123 Queen St W), Toronto ON M5H 2M9",Toronto,CA,0.9897003340599085,6.3
"43.656729,-79.382736",4ad887d2f964a520111221e3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13058, 'name': 'Hot Dog Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/hotdog_', 'suffix': '.png'}}]",Hair of the Dog,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",Toronto,CA,0.988804979406843,8.3
"43.656729,-79.382736",4a9f21c0f964a520a63c20e3,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The 3 Brewers,"275 Yonge St (btwn Dundas St. E & Shuter St.), Toronto ON M5B 1N8",Toronto,CA,0.9881380945618011,7.5
"43.656729,-79.382736",4d306dd82748b60c62b6dba0,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Trattoria Mercatto,"220 Yonge St (in Toronto Eaton Centre), Toronto ON M5B 2H1",Toronto,CA,0.9877984772796038,8.0
"43.656729,-79.382736",57fcf30c498e1b3a29dc46a5,19056,Travel Lounge,"[{'id': 19056, 'name': 'Travel Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Executive Lounge Toronto Marriott Eaton Centre,"575 Bay St, Toronto ON M5G 2C5",Toronto,CA,0.9859398445170333,7.9
"43.656729,-79.382736",4b5ca7d8f964a5207c3c29e3,13027,Bistro,"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13077, 'name': 'Belgian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Beer Bistro,"18 King St E (at Yonge St.), Toronto ON M5C 1C4",Toronto,CA,0.9859274947976807,8.6
"43.664467,-79.414783",4b53bef9f964a52011aa27e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Madison Avenue Pub,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",Toronto,CA,0.979382143540788,7.8
"43.664467,-79.414783",54713d37498ec7371141032e,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",Civil Liberties,"878 Bloor St W (at Ossington Ave), Toronto ON M6G 1M5",Toronto,CA,0.9696690892699463,8.8
"43.664467,-79.414783",4ad4c05cf964a5201df620e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Paupers Pub,"539 Bloor St W (at Lippincott St), Toronto ON M5S 1Y6",Toronto,CA,0.9664087633608526,6.4
"43.664467,-79.414783",5b3d62c9270ee7002c7de12e,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Paradise Grapevine,"841 Bloor St W (Shaw), Toronto ON M6G 1M3",Toronto,CA,0.9602400785442151,8.8
"43.664467,-79.414783",5a404aba61e53b224f62f827,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Victory Cafe,"440 Bloor St W, Toronto ON M5S 1X5",Toronto,CA,0.9582949977461762,7.8
"43.664467,-79.414783",5886ca2c0802cb192b9a2f33,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",East of Brunswick,"720 Spadina Ave, Toronto ON M5S 2T9",Toronto,CA,0.9522004112456545,5.8
"43.664467,-79.414783",4ad4c05cf964a520cdf520e3,13148,French Restaurant,"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Insomnia Restaurant and Lounge,"563 Bloor St W (Bathurst St), Toronto ON M5S 1Y6",Toronto,CA,0.9518237448053993,8.8
"43.664467,-79.414783",4c50ee5ad2a7c9b6c4025710,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pour Boy Pub,"666 Manning Ave (North of Bloor St. W), Toronto ON M6G 2W4",Toronto,CA,0.9499033634460657,6.3
"43.664467,-79.414783",57817461498e4ac40d24a6d6,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Crafty Coyote,"511 Bloor St W (Borden St.), Toronto ON M5S 1Y4",Toronto,CA,0.946074950446751,8.4
"43.664467,-79.414783",5707bcb9498e709b544e20b2,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Her Father's Cider Bar + Kitchen,"119 Harbord St (at Major St), Toronto ON M5S 1G7",Toronto,CA,0.9460317264290169,9.0
"43.675492,-79.388858",4ada0042f964a520111d21e3,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Jack Astor’s,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",Toronto,CA,0.9879837230698932,7.1
"43.675492,-79.388858",4ad4c05df964a52054f620e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hemingway's Restaurant,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",Toronto,CA,0.9828215403804949,7.6
"43.675492,-79.388858",5dcda90cdac7db000833c20d,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Birroteca,"55 Bloor St W, Toronto ON M4W 1A6",Toronto,CA,0.9743805072029739,
"43.675492,-79.388858",5aa9ee190881584b4aa226f4,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Firkin on Bay Street,"1075 Bay St, Toronto ON M5S 2B1",Toronto,CA,0.9669583258720446,
"43.675492,-79.388858",4adf33cff964a520487821e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pilot Tavern,"22 Cumberland St (btwn Bay & Yonge), Toronto ON M4W 1J5",Toronto,CA,0.9667669052220789,6.9
"43.675492,-79.388858",4ae8ee4bf964a52078b321e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Bishop and Belcher,"175 Bloor St E (at Church St.), Toronto ON M4W 3R8",Toronto,CA,0.9644019339660507,6.4
"43.675492,-79.388858",4aeb7523f964a5203ec221e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13142, 'name': 'English Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Artful Dodger Pub,"12 Isabella St (at Yonge St.), Toronto ON M4Y 1N1",Toronto,CA,0.9637412239806851,6.5
"43.675492,-79.388858",5792a871cd1010a4f248dfcb,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kiro Sushi,"4 Collier St, Toronto ON M4W 1L7",Toronto,CA,0.958863084836397,6.7
"43.675492,-79.388858",610ca17b5b72f10d122865ea,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",David Rocco Bar Aperitivo,"95 Cumberland St, Toronto ON M5R 3N7",Toronto,CA,0.9546888796952089,
"43.675492,-79.388858",4b6b4014f964a52025fc2be3,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Cibo Wine Bar - Yorkville,"133 Yorkville Ave (btwn Bay St and Avenue Rd), Toronto ON M5R 1C4",Toronto,CA,0.9545777322210353,7.5
"43.674991,-79.396273",4ada0042f964a520111d21e3,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Jack Astor’s,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",Toronto,CA,0.9879837230698932,7.1
"43.674991,-79.396273",4ad4c05df964a52054f620e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hemingway's Restaurant,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",Toronto,CA,0.9828215403804949,7.6
"43.674991,-79.396273",4b53bef9f964a52011aa27e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Madison Avenue Pub,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",Toronto,CA,0.979382143540788,7.8
"43.674991,-79.396273",5dcda90cdac7db000833c20d,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Birroteca,"55 Bloor St W, Toronto ON M4W 1A6",Toronto,CA,0.9743805072029739,
"43.674991,-79.396273",4adf33cff964a520487821e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pilot Tavern,"22 Cumberland St (btwn Bay & Yonge), Toronto ON M4W 1J5",Toronto,CA,0.9667669052220789,6.9
"43.674991,-79.396273",5792a871cd1010a4f248dfcb,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kiro Sushi,"4 Collier St, Toronto ON M4W 1L7",Toronto,CA,0.958863084836397,6.7
"43.674991,-79.396273",610ca17b5b72f10d122865ea,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",David Rocco Bar Aperitivo,"95 Cumberland St, Toronto ON M5R 3N7",Toronto,CA,0.9546888796952089,
"43.674991,-79.396273",4b6b4014f964a52025fc2be3,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Cibo Wine Bar - Yorkville,"133 Yorkville Ave (btwn Bay St and Avenue Rd), Toronto ON M5R 1C4",Toronto,CA,0.9545777322210353,7.5
"43.674991,-79.396273",4ad90125f964a520071721e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",Duke of York,"39 Prince Arthur Ave (at Bedford Rd.), Toronto ON M5R 1B2",Toronto,CA,0.9489709596349423,7.2
"43.674991,-79.396273",614fdae055353c4ea449541a,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",Writers Room Bar,"4 Rd Ave, Toronto ON M5R 2E8",Toronto,CA,0.9488721618801212,
"43.671944,-79.387778",4ada0042f964a520111d21e3,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Jack Astor’s,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",Toronto,CA,0.9879837230698932,7.1
"43.671944,-79.387778",4ad4c05df964a52054f620e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hemingway's Restaurant,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",Toronto,CA,0.9828215403804949,7.6
"43.671944,-79.387778",4bb942a7cf2fc9b6596ca002,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",The Keg Steakhouse & Bar,"515 Jarvis St (Wellesley), Toronto ON M4Y 2H7",Toronto,CA,0.981821213112932,8.9
"43.671944,-79.387778",5dcda90cdac7db000833c20d,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Birroteca,"55 Bloor St W, Toronto ON M4W 1A6",Toronto,CA,0.9743805072029739,
"43.671944,-79.387778",4ad7b28ef964a520c60d21e3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Fox and Fiddle,"27 Wellesley St E (at Yonge St.), Toronto ON M4Y 1G7",Toronto,CA,0.9681068497718389,6.1
"43.671944,-79.387778",5bd2379cbcbf7a0039a2d7b9,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13354, 'name': 'Theme Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Storm Crow Manor,"580 Church St, Toronto ON M4Y 2E5",Toronto,CA,0.9680080520170179,9.1
"43.671944,-79.387778",5aa9ee190881584b4aa226f4,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Firkin on Bay Street,"1075 Bay St, Toronto ON M5S 2B1",Toronto,CA,0.9669583258720446,
