lat-long,category_name,categories,name,latitude,longitude,address,city,country,rating
"43.6525077, -79.4654233",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Mighty Mike's Sports Bar & Grill,43.65643,-79.45309,"['1546 Bloor St W', 'Toronto, ON M6P 1A4', 'Canada']",Toronto,CA,0.0
"43.6772, -79.35858",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'theater', 'title': 'Performing Arts'}]",The Social Capital,43.6766701,-79.3575287,"['154 Danforth Avenue', '2nd Floor', 'Toronto, ON M4K 1N1', 'Canada']",Toronto,CA,4.5
"43.6772, -79.35858",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Edmund Burke,43.6762668645911,-79.358180851725,"['107 Danforth Avenue', 'Toronto, ON M4K 1N7', 'Canada']",Toronto,CA,4.0
"43.6772, -79.35858",mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",California Restaurant,43.68585,-79.34772,"['914 Pape Avenue', 'Toronto, ON M4K 3V2', 'Canada']",Toronto,CA,5.0
"43.6772, -79.35858",irish_pubs,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",Noonan's,43.676256,-79.357348,"['141 Danforth Avenue', 'Toronto, ON M4K 1N2', 'Canada']",Toronto,CA,3.5
"43.6772, -79.35858",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",The Auld Spot Pub,43.6771830184458,-79.35311330211059,"['347 Danforth Avenue', 'Toronto, ON M4K 1N7', 'Canada']",Toronto,CA,3.5
"43.6772, -79.35858",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Tapps Restaurant and Bar,43.67812414186194,-79.3470087647438,"['561 Danforth Avenue', 'Toronto, ON M4K 1P9', 'Canada']",Toronto,CA,4.0
"43.6772, -79.35858",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Fox & Fiddle,43.6782296214596,-79.3479150161147,"['535 Danforth Avenue', 'Toronto, ON M4K 1P7', 'Canada']",Toronto,CA,3.0
"43.6772, -79.35858",irish,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}]",Allen's,43.676421425352,-79.357315938409,"['143 Danforth Avenue', 'Toronto, ON M4K 1N2', 'Canada']",Toronto,CA,3.0
"43.6772, -79.35858",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Black Swan Tavern,43.6765555,-79.357555,"['154 Danforth Avenue', 'Toronto, ON M4K 1N1', 'Canada']",Toronto,CA,3.0
"43.6772, -79.35858",comfortfood,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",521 Cafe & Bar,43.67803,-79.34817,"['521 Danforth Avenue', 'Toronto, ON M4K 1P7', 'Canada']",Toronto,CA,3.0
"43.6772, -79.35858",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Rivals Sports Pub,43.6786619,-79.34727498098582,"['560 Danforth Avenue', 'Toronto, ON M4K 1R1', 'Canada']",Toronto,CA,2.5
"43.6772, -79.35858",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Terri O's Sports Bar & Grill,43.67645,-79.35628,"['185 Danforth Ave', 'Toronto, ON M4K 1N2', 'Canada']",Toronto,CA,1.5
"43.6772, -79.35858",bars,"[{'alias': 'bars', 'title': 'Bars'}]",The Newfoundlander Tavern,43.67823,-79.34991,"['472 Danforth Avenue', 'Toronto, ON M1K 1C6', 'Canada']",Toronto,CA,1.0
"43.6772, -79.35858",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Legion Ultra Sports Bar,43.67737,-79.35103,"['417 Danforth Ave', 'Toronto, ON M4K 1P1', 'Canada']",Toronto,CA,1.0
"43.662712, -79.379903",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",The Golden Pigeon,43.6628689,-79.3676533,"['424 Parliament Street', 'Toronto, ON M5A 3A2', 'Canada']",Toronto,CA,4.5
"43.662712, -79.379903",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Big 3 Detroit Style Pizza,43.66702,-79.38121,"['555 Church Street', 'Toronto, ON M4Y 2E2', 'Canada']",Toronto,CA,5.0
"43.662712, -79.379903",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",Ju Sushi & Bar,43.65875,-79.36822,"['383 Dundas Street E', 'Toronto, ON M5A 2A6', 'Canada']",Toronto,CA,4.5
"43.662712, -79.379903",thai,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bars', 'title': 'Bars'}]",Saigon PAI,43.663435,-79.367799,"['446 Parliament Street', 'Toronto, ON M5A 3A2', 'Canada']",Toronto,CA,4.5
"43.662712, -79.379903",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Volo,43.66556,-79.38555,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']",Toronto,CA,4.5
"43.662712, -79.379903",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",C Suite,43.67028852994484,-79.39211077988148,"['126A Cumberland Street', 'Suite C', 'Toronto, ON M5R 1A6', 'Canada']",Toronto,CA,5.0
"43.662712, -79.379903",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.6668345,-79.3779253,"['515 Jarvis Street', 'Toronto, ON M4Y 2H7', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Page One,43.657853,-79.376254,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Storm Crow Manor,43.6667489584503,-79.3816431239247,"['580 Church Street', 'Toronto, ON M4Y 2E5', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Enigma,43.6688888,-79.3906134,"['23 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",theater,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Buddies In Bad Times Theatre,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",poolhalls,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Pegasus On Church,43.6651115,-79.3804169,"['489B Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Maison Selby,43.6712727802952,-79.37660004670653,"['592 Sherbourne Street', 'Toronto, ON M4X 1L4', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Red Cranberries Restaurant,43.66785,-79.36909,"['601 Parliament Street', 'Toronto, ON M4X 1P9', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}]",Planet Paradise,43.66576,-79.36826,"['51 Winchester Street', 'Toronto, ON M4X 1P3', 'Canada']",Toronto,CA,5.0
"43.662712, -79.379903",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",Dalbam,43.669914,-79.383017,"['640 Church Street', 'Toronto, ON M4W 3T5', 'Canada']",Toronto,CA,5.0
"43.662712, -79.379903",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Public School,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",Toronto,CA,4.0
"43.662712, -79.379903",hookah_bars,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",Red Sea Shisha Lounge,43.66369817630392,-79.36791558431987,"['460 Parliament Street', 'Toronto, ON M5A 3A2', 'Canada']",Toronto,CA,5.0
"43.658938, -79.383518",speakeasies,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",After Seven,43.651806888628094,-79.39063724130392,"['50 McCaul Street', 'Toronto, ON M5T 0B6', 'Canada']",Toronto,CA,4.5
"43.658938, -79.383518",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Big 3 Detroit Style Pizza,43.66702,-79.38121,"['555 Church Street', 'Toronto, ON M4Y 2E2', 'Canada']",Toronto,CA,5.0
"43.658938, -79.383518",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.5
"43.658938, -79.383518",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Volo,43.66556,-79.38555,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']",Toronto,CA,4.5
"43.658938, -79.383518",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.6668345,-79.3779253,"['515 Jarvis Street', 'Toronto, ON M4Y 2H7', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Page One,43.657853,-79.376254,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Storm Crow Manor,43.6667489584503,-79.3816431239247,"['580 Church Street', 'Toronto, ON M4Y 2E5', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",theater,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Buddies In Bad Times Theatre,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",poolhalls,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Pegasus On Church,43.6651115,-79.3804169,"['489B Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",social_clubs,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",The Vintage Conservatory,43.6523168,-79.3728437,"['Toronto, ON M5C 2H4', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",43 Down,43.651423,-79.383163,"['123 Queen St W', 'Toronto, ON M5H 3M9', 'Canada']",Toronto,CA,5.0
"43.658938, -79.383518",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Su Karaoke Bar,43.667939,-79.385662,"['649 Yonge Street', 'Floor 2', 'Toronto, ON M4Y 1Z9', 'Canada']",Toronto,CA,5.0
"43.658938, -79.383518",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Citrus Restaurant and Lounge,43.65646,-79.37376,"['The Grand Hotel & Suites Toronto', '225 Jarvis Street', 'Toronto, ON M5B 2C1', 'Canada']",Toronto,CA,4.0
"43.658938, -79.383518",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Blake House,43.66452,-79.37718,"['449 Jarvis Street', 'Toronto, ON M4Y 2G6', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Mom's Basement,43.682883,-79.326965,"['1430 Danforth Avenue', 'Toronto, ON M4J 1N4', 'Canada']",Toronto,CA,5.0
"43.683378, -79.322961",tapasmallplates,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",The Wood Owl,43.68261,-79.32813,"['1380 Danforth Avenue', 'Toronto, ON M4J 1M9', 'Canada']",Toronto,CA,4.5
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Tipsy Moose,43.6848865850343,-79.3172704428434,"['1864 Danforth Avenue', 'Toronto, ON M4C 1J4', 'Canada']",Toronto,CA,4.5
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",The Wren,43.6824096,-79.3280496,"['1382 Danforth Avenue', 'Toronto, ON M4J 1M9', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Bodega Henriette,43.6780199,-79.31471,"['1801 Gerrard Street E', 'Toronto, ON M4L 2B4', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",champagne_bars,"[{'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Sauce on the Danforth,43.682538,-79.328224,"['1376 Danforth Avenue', 'Toronto, ON M4J 1M9', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",gastropubs,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Morgan's On the Danforth,43.68194,-79.3302284,"['1282 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",The Groove Bar & Grill,43.6852919679494,-79.3155437707901,"['1952 Danforth Avenue', 'Toronto, ON M4C 1J4', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",TKO's The Sports Pub,43.68366,-79.32316,"['1600 Danforth Ave', 'Toronto, ON M4C 1H6', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",The Dylan Bar,43.6820280073826,-79.3305167183754,"['1276 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Taverne Tamblyn,43.68278544751015,-79.32706929999999,"['1426 Danforth Avenue', 'Toronto, ON M4J 4R3', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Kilt and Harp,43.6856194,-79.3140106,"['2046 Danforth Avenue', 'Toronto, ON M4C 1J8', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Linsmore Tavern,43.68226,-79.3300299,"['1298 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",Rails & Ales Pub,43.68128,-79.33454,"['1106 Danforth Avenue', 'Toronto, ON M4J 1L5', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",ethiopian,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Abugida Restaurant,43.682344,-79.327652,"['1393 Danforth Avenue', 'Toronto, ON M4J 1N2', 'Canada']",Toronto,CA,3.5
"43.683378, -79.322961",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",Edie's Place Bar & Cafe,43.6861,-79.31217,"['2100 Danforth Avenue', 'Toronto, ON M4C 1J9', 'Canada']",Toronto,CA,4.0
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Firkin On Danforth,43.685332,-79.313329,"['2057B Danforth Avenue E', 'Toronto, ON M4C 1J8', 'Canada']",Toronto,CA,3.0
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Tommy's Bar and Grill,43.68179,-79.33192,"['1206 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']",Toronto,CA,2.0
"43.683378, -79.322961",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}]",Apollonia Cafe & Lounge,43.68325300859095,-79.3254605,"['1504 Danforth Avenue', 'Toronto, ON M4J 1N4', 'Canada']",Toronto,CA,2.0
"43.683378, -79.322961",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",Big Ronnie's Bar & Grill,43.68154,-79.33309,"['1162 Danforth Ave', 'Toronto, ON M4J 1M3', 'Canada']",Toronto,CA,2.0
"43.6425636, -79.3762",international,"[{'alias': 'international', 'title': 'International'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",Teller's Bar and Lounge,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",Toronto,CA,4.5
"43.6425636, -79.3762",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}]",TD Visa Infinite Credit Card Lounge,43.6449002399584,-79.3815729981693,"['65 Front Street West', 'Toronto, ON M5J 1E6', 'Canada']",Toronto,CA,4.5
"43.6425636, -79.3762",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Don Alfonso 1890,43.6413515,-79.3758977,"['1 Harbour Square', 'Floor 38', 'Westin Harbour Castle', 'Toronto, ON M5J 1A6', 'Canada']",Toronto,CA,4.5
"43.6425636, -79.3762",chicken_wings,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Wild Wing,43.63938,-79.38496,"['246 Queens Quay W', 'Unit 11 & 12', 'Toronto, ON M5J 1B5', 'Canada']",Toronto,CA,5.0
"43.6425636, -79.3762",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Clockwork Champagne & Cocktails,43.64595,-79.38143,"['100 Front Street W', 'Toronto, ON M5J 1E3', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Bar St Lo,43.64877731740916,-79.3721586490738,"['26 Market Street', 'Toronto, ON M5E 1M6', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Reign Restaurant + Bar + Bakery,43.64558198366306,-79.38185346634992,"['100 Front St W', 'Toronto, ON M5J 1E3', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",CC Lounge & Whisky Bar,43.64788,-79.37438,"['45 Front Street E', 'Toronto, ON M5E 1B3', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.6425636, -79.3762",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Dukes Refresher,43.6485525,-79.3729104,"['73 Front Street East', 'Toronto, ON M5E 1B8', 'Canada']",Toronto,CA,4.0
